700070 particles, 3094 voids.
Void# FileVoid# CoreParticle CoreDens ZoneVol Zone#Part Void#Zones VoidVol Void#Part VoidDensContrast VoidProb
1103 2074 520997 9.439082e-02 6.266025e+02 503 2 1.257271e+03 1075 1.316082 1.92e-01
1104 66 114328 2.460870e-01 1.358547e+02 195 1 1.358547e+02 195 1.315659 1.92e-01
1105 1806 480167 1.551131e-01 1.553014e+02 148 1 1.553014e+02 148 1.315601 1.93e-01
1106 1704 467548 1.230696e-01 3.350149e+02 422 1 3.350149e+02 422 1.315559 1.93e-01
1107 983 353354 2.317266e-01 5.699682e+01 44 1 5.699682e+01 44 1.315045 1.93e-01
1108 497 259798 2.514380e-01 2.977775e+01 37 1 2.977775e+01 37 1.314014 1.94e-01
1109 1221 395968 2.178640e-01 2.975454e+01 28 1 2.975454e+01 28 1.313826 1.94e-01
1110 930 343463 5.182044e-01 1.371035e+01 55 1 1.371035e+01 55 1.313765 1.94e-01
1111 310 215565 1.820148e-01 1.261007e+02 124 1 1.261007e+02 124 1.313736 1.94e-01
1112 1855 487521 9.939607e-02 2.749213e+02 211 1 2.749213e+02 211 1.313309 1.95e-01
1113 830 323515 2.151198e-01 8.185275e+01 108 1 8.185275e+01 108 1.313305 1.95e-01
1114 860 328771 3.743911e-01 2.772629e+01 47 1 2.772629e+01 47 1.312156 1.96e-01
1115 1952 500717 4.376462e-01 1.572722e+01 28 1 1.572722e+01 28 1.312017 1.96e-01
1116 2462 579319 1.124965e+00 1.241486e+00 2 1 1.241486e+00 2 1.311687 1.97e-01
1117 2892 659798 1.235861e-01 1.446656e+02 124 1 1.446656e+02 124 1.311417 1.97e-01
1118 876 332800 1.765876e-01 2.585150e+02 327 1 2.585150e+02 327 1.311399 1.97e-01
1119 111 140684 1.377884e-01 1.888032e+02 233 1 1.888032e+02 233 1.311377 1.97e-01
1120 1321 411656 1.413620e-01 2.359275e+02 216 1 2.359275e+02 216 1.311269 1.97e-01
1121 784 314219 1.225402e-01 2.670077e+02 191 2 4.417251e+02 322 1.311237 1.97e-01
1122 120 145195 1.085730e-01 1.565466e+02 168 1 1.565466e+02 168 1.310982 1.97e-01
1123 1799 479668 2.394339e-01 9.763412e+01 138 1 9.763412e+01 138 1.309771 1.99e-01
1124 2195 537332 8.402033e-02 1.936427e+02 184 1 1.936427e+02 184 1.309382 1.99e-01
1125 530 266638 3.023254e-01 3.389172e+01 63 1 3.389172e+01 63 1.308521 2.00e-01
1126 2091 523282 1.480734e-01 1.643321e+02 118 2 3.577076e+02 389 1.307795 2.01e-01
1127 1098 375528 2.946560e-01 2.798701e+01 49 1 2.798701e+01 49 1.307780 2.01e-01
1128 2799 642294 1.552914e-01 4.551306e+01 69 1 4.551306e+01 69 1.307597 2.01e-01
1129 147 154215 2.848003e-01 6.693251e+01 107 1 6.693251e+01 107 1.307232 2.01e-01
1130 3066 695054 2.318675e-01 6.561871e+01 81 1 6.561871e+01 81 1.307220 2.01e-01
1131 3036 690771 1.577967e-01 2.170288e+02 285 1 2.170288e+02 285 1.306702 2.02e-01
1132 2743 632939 3.749011e-01 1.874910e+01 34 1 1.874910e+01 34 1.306456 2.02e-01
1133 2746 633607 1.954958e-01 8.865927e+01 110 1 8.865927e+01 110 1.306388 2.02e-01
1134 1362 418289 1.695332e-01 1.736628e+02 173 1 1.736628e+02 173 1.306317 2.02e-01
1135 2634 611466 1.173290e-01 2.099014e+02 233 1 2.099014e+02 233 1.305890 2.03e-01
1136 1499 437985 2.550816e-01 1.262769e+02 267 1 1.262769e+02 267 1.305675 2.03e-01
1137 1642 458736 9.598466e-02 8.230456e+01 60 1 8.230456e+01 60 1.305522 2.03e-01
1138 2742 632930 1.618860e-01 1.297890e+02 138 1 1.297890e+02 138 1.304940 2.04e-01
1139 2391 567821 3.007740e-01 3.903417e+01 55 1 3.903417e+01 55 1.304817 2.04e-01
1140 538 268701 1.098212e-01 2.362848e+02 154 1 2.362848e+02 154 1.304593 2.04e-01
1141 1507 438875 1.024722e-01 5.065261e+02 577 1 5.065261e+02 577 1.304404 2.05e-01
1142 1455 431384 1.645202e-01 3.969558e+01 41 1 3.969558e+01 41 1.303662 2.05e-01
1143 764 311128 1.933057e-01 1.776057e+02 215 1 1.776057e+02 215 1.303564 2.05e-01
1144 67 114349 7.126264e-02 2.412627e+02 195 1 2.412627e+02 195 1.303340 2.06e-01
1145 663 293770 1.379184e-01 1.851142e+02 143 2 3.372283e+02 262 1.303270 2.06e-01
1146 1140 382643 9.786925e-02 3.901538e+02 350 1 3.901538e+02 350 1.302974 2.06e-01
1147 1153 384838 9.719561e-02 6.337855e+02 641 1 6.337855e+02 641 1.302945 2.06e-01
1148 99 134545 7.876995e-02 3.585736e+02 295 1 3.585736e+02 295 1.302744 2.06e-01
1149 1954 501080 3.593137e-01 4.663858e+01 63 1 4.663858e+01 63 1.302242 2.07e-01
1150 1181 390940 1.921793e-01 1.627783e+02 204 1 1.627783e+02 204 1.302113 2.07e-01
1151 2242 543595 1.546739e-01 1.509869e+02 225 1 1.509869e+02 225 1.301848 2.07e-01
1152 544 269325 2.242649e-01 1.576306e+02 222 1 1.576306e+02 222 1.301836 2.07e-01
1153 823 321925 1.485412e-01 1.235422e+02 96 1 1.235422e+02 96 1.301588 2.08e-01
1154 2678 621120 1.740661e-01 9.714677e+01 123 1 9.714677e+01 123 1.301457 2.08e-01
1155 883 333608 8.168168e-02 2.026939e+02 133 1 2.026939e+02 133 1.301295 2.08e-01
1156 2147 530325 3.682122e-01 2.657502e+01 49 1 2.657502e+01 49 1.301176 2.08e-01
1157 215 185153 1.842183e-01 8.891416e+01 132 1 8.891416e+01 132 1.300268 2.09e-01
1158 1029 361794 3.509563e-01 1.537913e+01 29 1 1.537913e+01 29 1.299667 2.10e-01
1159 2581 600756 9.179347e-02 4.260204e+02 307 1 4.260204e+02 307 1.298886 2.11e-01
1160 473 253672 1.160918e-01 2.980241e+02 355 1 2.980241e+02 355 1.298574 2.11e-01
1161 2567 597166 1.487573e-01 2.367784e+02 295 1 2.367784e+02 295 1.298420 2.11e-01
1162 360 227517 2.835329e-01 2.664932e+01 42 1 2.664932e+01 42 1.298172 2.11e-01
1163 2773 637477 2.731478e-01 1.082293e+02 141 1 1.082293e+02 141 1.297277 2.12e-01
1164 1067 368575 1.565970e-01 1.161917e+02 133 1 1.161917e+02 133 1.296908 2.13e-01
1165 2277 549277 1.162593e-01 2.191840e+02 199 2 4.381144e+02 444 1.296563 2.13e-01
1166 1288 405490 1.177150e-01 6.753559e+02 753 1 6.753559e+02 753 1.295975 2.14e-01
1167 1745 472076 8.526183e-02 5.683875e+02 370 1 5.683875e+02 370 1.295924 2.14e-01
1168 729 305571 2.314327e-01 7.724287e+01 115 1 7.724287e+01 115 1.295865 2.14e-01
1169 1638 458262 3.000581e-01 5.941963e+01 76 1 5.941963e+01 76 1.295580 2.14e-01
1170 2750 634174 1.621166e-01 1.690597e+02 157 1 1.690597e+02 157 1.294944 2.15e-01
1171 1971 504472 1.579077e-01 4.027680e+02 667 1 4.027680e+02 667 1.294678 2.15e-01
1172 2150 530789 1.195926e-01 1.737955e+02 156 1 1.737955e+02 156 1.294496 2.16e-01
1173 1076 370151 2.618748e-01 8.948412e+01 131 1 8.948412e+01 131 1.293818 2.16e-01
1174 762 310812 1.943489e-01 1.131914e+02 143 1 1.131914e+02 143 1.293817 2.16e-01
1175 786 314746 1.211279e-01 1.491484e+02 141 1 1.491484e+02 141 1.293718 2.17e-01
1176 15 64725 4.665135e-01 3.286375e+01 53 1 3.286375e+01 53 1.293694 2.17e-01
1177 801 317611 2.895210e-01 4.415940e+01 84 1 4.415940e+01 84 1.293554 2.17e-01
1178 1241 400163 1.059762e-01 1.942560e+02 206 1 1.942560e+02 206 1.293003 2.17e-01
1179 1533 442423 1.047264e-01 2.660318e+02 296 1 2.660318e+02 296 1.291706 2.19e-01
1180 1801 479874 7.500401e-02 2.903449e+02 179 1 2.903449e+02 179 1.291430 2.19e-01
1181 1169 388413 1.432049e-01 1.398282e+02 157 1 1.398282e+02 157 1.290512 2.20e-01
1182 2256 546121 3.424793e-01 2.569544e+01 42 1 2.569544e+01 42 1.290329 2.21e-01
1183 2824 646244 3.701621e-01 3.455873e+01 56 1 3.455873e+01 56 1.289044 2.22e-01
1184 2837 648693 2.855003e-01 2.814526e+01 57 1 2.814526e+01 57 1.288820 2.22e-01
1185 2308 552922 2.039377e-01 4.871253e+01 73 1 4.871253e+01 73 1.288254 2.23e-01
1186 1066 368036 1.601946e-01 1.802768e+02 268 1 1.802768e+02 268 1.288114 2.23e-01
1187 2248 544904 1.741409e-01 1.165972e+02 109 1 1.165972e+02 109 1.287974 2.23e-01
1188 2772 637401 2.365737e-01 4.169009e+01 66 1 4.169009e+01 66 1.286941 2.25e-01
1189 733 306436 1.681556e-01 2.051072e+02 274 1 2.051072e+02 274 1.286941 2.25e-01
1190 3040 691053 1.019585e-01 2.645386e+02 228 1 2.645386e+02 228 1.286190 2.26e-01
1191 581 276437 2.654575e-01 8.470526e+01 156 1 8.470526e+01 156 1.286065 2.26e-01
1192 1596 451261 1.385954e-01 1.414968e+02 170 1 1.414968e+02 170 1.284861 2.27e-01
1193 1487 436118 3.268683e-01 1.040083e+02 203 1 1.040083e+02 203 1.284368 2.28e-01
1194 2980 680638 1.642475e-01 9.172629e+01 105 1 9.172629e+01 105 1.284164 2.28e-01
1195 2460 579053 1.270475e-01 5.327350e+02 789 1 5.327350e+02 789 1.284150 2.28e-01
1196 2235 542387 4.332138e-01 5.207540e+01 191 1 5.207540e+01 191 1.283735 2.28e-01
1197 1445 430302 2.354641e-01 9.534139e+01 196 1 9.534139e+01 196 1.283695 2.29e-01
1198 625 284591 3.367857e-01 6.938958e+01 206 1 6.938958e+01 206 1.283399 2.29e-01
1199 2049 514990 1.647051e-01 6.056602e+01 69 1 6.056602e+01 69 1.283374 2.29e-01
1200 2159 532581 1.685906e-01 1.810110e+02 199 2 3.414005e+02 351 1.282803 2.30e-01
1201 1024 360413 6.322703e-02 2.717926e+02 121 1 2.717926e+02 121 1.282143 2.30e-01
1202 2466 579684 3.395119e-01 4.158990e+01 75 1 4.158990e+01 75 1.282006 2.31e-01
1203 1885 491786 2.030569e-01 1.427217e+02 228 1 1.427217e+02 228 1.281994 2.31e-01
1204 2341 558372 2.443325e-01 1.453257e+02 198 1 1.453257e+02 198 1.281416 2.31e-01
1205 548 269734 3.124401e-01 5.956807e+01 86 1 5.956807e+01 86 1.281148 2.32e-01
1206 382 234283 1.515161e-01 5.272251e+01 51 1 5.272251e+01 51 1.281129 2.32e-01
1207 2988 681477 1.659018e-01 2.255625e+02 281 1 2.255625e+02 281 1.280627 2.32e-01
1208 1216 395294 2.805955e-01 2.311155e+01 28 1 2.311155e+01 28 1.280513 2.32e-01
1209 2900 661638 2.178974e-01 1.015602e+02 147 1 1.015602e+02 147 1.280352 2.33e-01
1210 648 291236 1.214206e-01 2.775101e+02 389 1 2.775101e+02 389 1.279998 2.33e-01
1211 2241 543160 1.773568e-01 9.160403e+01 82 1 9.160403e+01 82 1.279854 2.33e-01
1212 950 347421 2.090599e-01 8.665098e+01 109 1 8.665098e+01 109 1.279682 2.34e-01
1213 2609 605545 1.527336e-01 1.808741e+02 222 1 1.808741e+02 222 1.279375 2.34e-01
1214 2233 542261 1.680086e-01 2.131481e+02 240 1 2.131481e+02 240 1.279310 2.34e-01
1215 1674 463593 1.156121e-01 5.538872e+02 462 1 5.538872e+02 462 1.279274 2.34e-01
1216 1443 429989 1.747306e-01 3.315021e+01 28 1 3.315021e+01 28 1.279182 2.34e-01
1217 1171 389447 5.676321e-02 5.936921e+02 409 1 5.936921e+02 409 1.278811 2.35e-01
1218 1565 446080 1.733099e-01 1.170803e+02 108 1 1.170803e+02 108 1.278227 2.35e-01
1219 1388 421213 2.643019e-01 3.262467e+01 49 1 3.262467e+01 49 1.277957 2.36e-01
1220 902 336940 1.909674e-01 1.711848e+02 195 1 1.711848e+02 195 1.277742 2.36e-01
1221 2576 598610 1.481912e-01 7.840378e+01 91 1 7.840378e+01 91 1.277383 2.36e-01
1222 1335 413191 1.936994e-01 8.369937e+01 100 1 8.369937e+01 100 1.276881 2.37e-01
1223 324 218594 1.375751e-01 3.113893e+02 332 1 3.113893e+02 332 1.276879 2.37e-01
1224 1905 493948 1.390342e-01 2.757445e+02 415 1 2.757445e+02 415 1.276835 2.37e-01
1225 2729 630295 9.991251e-02 1.130106e+02 73 1 1.130106e+02 73 1.276618 2.37e-01
1226 1039 363410 1.414765e-01 1.088010e+02 77 1 1.088010e+02 77 1.276471 2.38e-01
1227 2454 578237 1.149512e-01 2.041804e+02 196 1 2.041804e+02 196 1.275846 2.38e-01
1228 2261 547036 8.734456e-02 4.574559e+02 512 1 4.574559e+02 512 1.275408 2.39e-01
1229 1432 428007 4.097659e-01 7.011414e+01 149 1 7.011414e+01 149 1.275340 2.39e-01
1230 1864 488961 1.415033e-01 9.010521e+01 98 1 9.010521e+01 98 1.275266 2.39e-01
1231 198 178113 5.947929e-02 1.699082e+03 1026 2 2.033737e+03 1207 1.275226 2.39e-01
1232 1579 447794 1.109616e-01 4.514030e+02 411 1 4.514030e+02 411 1.275070 2.39e-01
1233 1346 415357 7.752552e-01 7.929081e+00 21 1 7.929081e+00 21 1.274869 2.40e-01
1234 1994 508205 9.883442e-02 1.639946e+02 113 1 1.639946e+02 113 1.274660 2.40e-01
1235 2103 524330 1.255871e-01 1.633853e+02 110 1 1.633853e+02 110 1.274654 2.40e-01
1236 540 269087 1.635044e-01 1.998181e+02 247 1 1.998181e+02 247 1.274232 2.40e-01
1237 2681 621461 2.359321e-01 8.862446e+01 123 1 8.862446e+01 123 1.273254 2.42e-01
1238 1786 477771 1.752071e-01 1.170338e+02 177 1 1.170338e+02 177 1.272683 2.42e-01
1239 1416 425999 1.975392e-01 6.887859e+01 70 1 6.887859e+01 70 1.272289 2.43e-01
1240 1666 461876 3.017652e-01 2.733895e+01 52 1 2.733895e+01 52 1.272253 2.43e-01
1241 1136 382366 2.447118e-01 9.733009e+01 141 1 9.733009e+01 141 1.272220 2.43e-01
1242 2549 593071 1.288201e-01 2.230156e+02 196 2 3.427621e+02 342 1.271581 2.44e-01
1243 353 226419 1.465052e-01 1.278992e+02 121 1 1.278992e+02 121 1.270568 2.45e-01
1244 2640 612176 1.997559e-01 7.594770e+01 93 1 7.594770e+01 93 1.270547 2.45e-01
1245 3017 687746 1.796629e-01 9.246263e+01 130 1 9.246263e+01 130 1.270524 2.45e-01
1246 223 188159 2.309994e-01 1.104276e+02 182 1 1.104276e+02 182 1.270290 2.46e-01
1247 187 174639 4.441520e-01 3.377529e+01 81 1 3.377529e+01 81 1.270197 2.46e-01
1248 3087 698397 2.032040e-01 8.976086e+01 121 1 8.976086e+01 121 1.270184 2.46e-01
1249 781 313967 7.137668e-02 6.095185e+02 486 1 6.095185e+02 486 1.270039 2.46e-01
1250 941 345302 2.553235e-01 1.056310e+02 230 1 1.056310e+02 230 1.269895 2.46e-01
1251 2369 564215 5.497107e-02 1.027066e+03 828 1 1.027066e+03 828 1.269754 2.46e-01
1252 124 146939 2.268383e-01 7.237490e+01 86 1 7.237490e+01 86 1.269642 2.46e-01
1253 529 266614 2.668770e-01 5.438407e+01 87 1 5.438407e+01 87 1.269553 2.46e-01
1254 64 112954 7.063042e-02 6.660146e+02 484 2 1.310721e+03 1023 1.269358 2.47e-01
1255 2692 623813 1.021248e-01 2.708054e+02 199 1 2.708054e+02 199 1.269319 2.47e-01
1256 1225 397440 1.736184e-01 1.347875e+02 156 1 1.347875e+02 156 1.269124 2.47e-01
1257 1797 479332 1.087213e-01 1.453096e+02 97 1 1.453096e+02 97 1.268840 2.47e-01
1258 1033 362594 1.369281e-01 2.695153e+02 266 1 2.695153e+02 266 1.268564 2.48e-01
1259 2213 539578 1.693965e-01 1.519727e+02 289 1 1.519727e+02 289 1.268164 2.48e-01
1260 1257 402423 1.778792e-01 7.626331e+01 76 1 7.626331e+01 76 1.267998 2.49e-01
1261 2389 567795 2.899640e-01 6.963176e+00 8 1 6.963176e+00 8 1.267854 2.49e-01
1262 602 279788 1.165909e-01 3.489635e+02 338 1 3.489635e+02 338 1.267848 2.49e-01
1263 2650 614915 2.804440e-01 6.226474e+01 113 1 6.226474e+01 113 1.267675 2.49e-01
1264 2134 529053 1.457930e-01 1.260102e+02 126 1 1.260102e+02 126 1.267630 2.49e-01
1265 2051 515416 2.647768e-01 1.566712e+01 23 1 1.566712e+01 23 1.267361 2.49e-01
1266 1353 416442 1.336888e-01 9.647330e+01 85 1 9.647330e+01 85 1.267232 2.50e-01
1267 2943 670768 4.084663e-02 1.281612e+03 744 1 1.281612e+03 744 1.266935 2.50e-01
1268 955 348436 1.926500e-01 1.328210e+02 141 1 1.328210e+02 141 1.266582 2.50e-01
1269 1751 473147 2.164020e-01 1.191057e+02 168 1 1.191057e+02 168 1.266577 2.50e-01
1270 1437 428686 1.710446e-01 1.162820e+02 86 1 1.162820e+02 86 1.266467 2.51e-01
1271 408 241985 1.739941e-01 4.696469e+01 45 1 4.696469e+01 45 1.266384 2.51e-01
1272 3025 688444 3.558659e-01 8.109723e+01 133 1 8.109723e+01 133 1.265837 2.51e-01
1273 1270 403447 3.181401e-01 5.046361e+01 78 1 5.046361e+01 78 1.265738 2.52e-01
1274 2776 638418 1.269819e-01 2.307611e+02 215 1 2.307611e+02 215 1.265674 2.52e-01
1275 3065 694712 8.371055e-02 5.321953e+02 445 1 5.321953e+02 445 1.265508 2.52e-01
1276 2002 509366 1.495723e-01 8.309309e+01 73 1 8.309309e+01 73 1.265449 2.52e-01
1277 5 46232 2.283155e-01 5.791544e+01 59 1 5.791544e+01 59 1.265377 2.52e-01
1278 1589 450534 1.514309e-01 1.925423e+02 224 2 2.489833e+02 280 1.265105 2.52e-01
1279 216 185263 1.452931e-01 1.520918e+02 132 1 1.520918e+02 132 1.265074 2.52e-01
1280 3090 699214 9.033084e-02 4.551409e+02 246 3 1.078849e+03 747 1.264932 2.53e-01
1281 1811 480724 6.049621e-01 1.710673e+01 35 1 1.710673e+01 35 1.264822 2.53e-01
1282 1089 374361 3.366767e-01 6.298580e+01 89 1 6.298580e+01 89 1.264451 2.53e-01
1283 1323 411831 2.231745e-01 7.542075e+01 113 1 7.542075e+01 113 1.264370 2.53e-01
1284 1893 492430 1.220812e-01 2.587076e+02 192 1 2.587076e+02 192 1.264189 2.54e-01
1285 1389 421256 1.484656e-01 2.733550e+02 304 1 2.733550e+02 304 1.264118 2.54e-01
1286 1489 436171 2.056213e-01 1.643401e+02 239 1 1.643401e+02 239 1.264083 2.54e-01
1287 1694 465967 2.983029e-01 3.088450e+01 50 1 3.088450e+01 50 1.263798 2.54e-01
1288 1831 484325 2.594205e-01 8.954418e+01 204 1 8.954418e+01 204 1.263776 2.54e-01
1289 175 167227 1.833467e-01 1.301176e+02 151 1 1.301176e+02 151 1.263706 2.54e-01
1290 1894 492486 1.082231e-01 3.852225e+02 316 1 3.852225e+02 316 1.263681 2.54e-01
1291 1844 486284 2.154508e-01 6.289775e+01 76 1 6.289775e+01 76 1.263091 2.55e-01
1292 2421 571972 1.920325e-01 8.539109e+01 95 1 8.539109e+01 95 1.262802 2.56e-01
1293 720 303826 1.355605e-01 2.197170e+02 257 1 2.197170e+02 257 1.262617 2.56e-01
1294 742 307839 2.115886e-01 5.589980e+01 73 1 5.589980e+01 73 1.262517 2.56e-01
1295 2673 620057 1.645615e-01 1.084838e+02 148 1 1.084838e+02 148 1.261994 2.57e-01
1296 1997 508614 1.487988e-01 2.439748e+02 360 1 2.439748e+02 360 1.261257 2.58e-01
1297 1988 507535 1.926806e-01 1.300127e+02 187 1 1.300127e+02 187 1.260785 2.58e-01
1298 991 354450 1.663131e-01 1.236465e+02 106 1 1.236465e+02 106 1.260778 2.58e-01
1299 848 327221 2.760472e-01 4.964597e+01 80 1 4.964597e+01 80 1.260596 2.59e-01
1300 1761 474476 1.868668e-01 9.687796e+01 154 1 9.687796e+01 154 1.260453 2.59e-01
1301 293 210374 7.139073e-01 8.804249e+00 28 1 8.804249e+00 28 1.260407 2.59e-01
1302 2268 548013 9.708829e-02 2.791068e+02 187 1 2.791068e+02 187 1.260395 2.59e-01
1303 2512 586884 1.604676e-01 2.151297e+02 230 2 3.814572e+02 422 1.260208 2.59e-01
1304 960 349427 3.309210e-01 5.694430e+01 125 1 5.694430e+01 125 1.260205 2.59e-01
1305 2221 540492 2.361893e-01 1.150564e+02 165 1 1.150564e+02 165 1.260029 2.59e-01
1306 2694 623969 1.512671e-01 3.865257e+02 536 1 3.865257e+02 536 1.259786 2.60e-01
1307 1301 407850 2.101984e-01 1.379386e+02 202 1 1.379386e+02 202 1.259776 2.60e-01
1308 2763 636218 1.500398e-01 2.252665e+02 252 1 2.252665e+02 252 1.259329 2.60e-01
1309 2775 638386 1.491666e-01 1.650043e+02 144 1 1.650043e+02 144 1.259041 2.61e-01
1310 178 169902 1.164112e-01 3.320869e+02 211 1 3.320869e+02 211 1.258907 2.61e-01
1311 468 252566 3.774613e-01 1.730773e+01 20 1 1.730773e+01 20 1.258779 2.61e-01
1312 1451 430974 3.109472e-01 5.836749e+01 136 1 5.836749e+01 136 1.258601 2.61e-01
1313 1796 479151 1.410984e-01 8.135255e+01 146 1 8.135255e+01 146 1.258550 2.61e-01
1314 1832 484445 2.417804e-01 8.366325e+01 145 1 8.366325e+01 145 1.258372 2.62e-01
1315 2853 651231 4.503926e-01 1.220738e+01 44 1 1.220738e+01 44 1.258145 2.62e-01
1316 2998 683083 3.904100e-01 3.337573e+01 62 1 3.337573e+01 62 1.257877 2.62e-01
1317 763 311063 2.357918e-01 2.840476e+01 19 1 2.840476e+01 19 1.257579 2.63e-01
1318 1955 501187 2.906030e-01 9.238146e+01 164 1 9.238146e+01 164 1.257388 2.63e-01
1319 2553 594046 2.183452e-01 1.651886e+01 13 1 1.651886e+01 13 1.257286 2.63e-01
1320 2969 676358 1.473879e-01 1.751732e+02 170 1 1.751732e+02 170 1.257204 2.63e-01
1321 2940 670201 2.018281e-01 2.173883e+01 14 1 2.173883e+01 14 1.257075 2.63e-01
1322 2502 585702 1.053918e-01 2.755775e+02 362 1 2.755775e+02 362 1.257039 2.63e-01
1323 562 272538 1.924812e-01 2.264950e+02 330 1 2.264950e+02 330 1.257022 2.63e-01
1324 1014 358557 2.604860e-01 8.708614e+01 145 1 8.708614e+01 145 1.256731 2.64e-01
1325 542 269147 2.675542e-01 5.583866e+01 128 1 5.583866e+01 128 1.256646 2.64e-01
1326 2568 597250 2.529178e-01 2.847678e+01 36 1 2.847678e+01 36 1.256489 2.64e-01
1327 2586 601459 2.415953e-01 1.085026e+02 199 1 1.085026e+02 199 1.256422 2.64e-01
1328 1306 408812 2.676106e-01 6.579172e+01 93 1 6.579172e+01 93 1.256286 2.65e-01
1329 2282 550021 4.445356e-01 4.558133e+01 97 1 4.558133e+01 97 1.256069 2.65e-01
1330 32 85379 3.279108e-01 2.678022e+01 47 1 2.678022e+01 47 1.255864 2.65e-01
1331 490 257709 3.353245e-01 4.599414e+01 109 1 4.599414e+01 109 1.255794 2.65e-01
1332 1325 411884 4.698227e-01 5.321562e+01 188 1 5.321562e+01 188 1.255782 2.65e-01
1333 2786 640985 3.715264e-01 5.088739e+01 105 1 5.088739e+01 105 1.255673 2.65e-01
1334 575 274746 1.978153e-01 7.016528e+01 55 1 7.016528e+01 55 1.255641 2.65e-01
1335 545 269376 1.255849e-01 2.447162e+02 297 1 2.447162e+02 297 1.254984 2.66e-01
1336 33 86671 1.335170e-01 2.417616e+02 222 1 2.417616e+02 222 1.254848 2.67e-01
1337 662 293522 8.867232e-02 1.657590e+02 100 1 1.657590e+02 100 1.254809 2.67e-01
1338 1633 457667 1.230886e-01 1.062158e+02 87 1 1.062158e+02 87 1.254669 2.67e-01
1339 1206 394029 2.635436e-01 7.001664e+01 104 1 7.001664e+01 104 1.254573 2.67e-01
1340 2635 611667 1.307015e-01 1.724777e+02 265 1 1.724777e+02 265 1.254431 2.67e-01
1341 2801 642490 2.283815e-01 8.022570e+01 137 1 8.022570e+01 137 1.254203 2.67e-01
1342 1593 451134 1.173142e-01 3.017911e+02 489 1 3.017911e+02 489 1.254125 2.68e-01
1343 1803 480109 3.520196e-01 3.252637e+01 68 1 3.252637e+01 68 1.254056 2.68e-01
1344 1160 386050 3.324265e-01 7.241490e+01 119 1 7.241490e+01 119 1.253589 2.68e-01
1345 2583 601168 1.221968e-01 1.060882e+02 100 1 1.060882e+02 100 1.252882 2.69e-01
1346 1409 425499 1.657822e-01 2.001702e+02 255 1 2.001702e+02 255 1.252823 2.69e-01
1347 2144 529742 1.958255e-01 1.492224e+02 221 1 1.492224e+02 221 1.252185 2.70e-01
1348 1470 434229 5.619499e-02 1.110288e+03 1131 1 1.110288e+03 1131 1.252067 2.71e-01
1349 2165 533402 1.677391e-01 1.868133e+02 281 1 1.868133e+02 281 1.251941 2.71e-01
1350 3071 696169 2.064610e-01 7.365777e+01 66 1 7.365777e+01 66 1.251854 2.71e-01
1351 1108 377847 3.188791e-01 5.757048e+01 88 1 5.757048e+01 88 1.251788 2.71e-01
1352 668 294691 1.716050e-01 1.915652e+02 324 1 1.915652e+02 324 1.251677 2.71e-01
1353 2014 510226 1.463032e-01 2.965435e+02 303 1 2.965435e+02 303 1.251468 2.71e-01
1354 372 230419 3.375270e-01 3.383272e+01 68 1 3.383272e+01 68 1.251000 2.72e-01
1355 233 191942 4.606079e-01 2.319938e+01 44 1 2.319938e+01 44 1.250824 2.72e-01
1356 1660 461205 1.638178e-01 9.556835e+01 101 1 9.556835e+01 101 1.250744 2.72e-01
1357 1436 428641 1.089954e-01 3.938023e+02 398 1 3.938023e+02 398 1.250472 2.73e-01
1358 741 307833 1.796418e-01 1.490147e+02 151 1 1.490147e+02 151 1.250459 2.73e-01
1359 2161 532893 1.443709e-01 1.205803e+02 101 1 1.205803e+02 101 1.249938 2.74e-01
1360 1974 505842 1.973016e-01 6.887704e+01 87 1 6.887704e+01 87 1.249774 2.74e-01
1361 631 287224 7.965176e-02 4.116590e+02 234 1 4.116590e+02 234 1.249695 2.74e-01
1362 1100 375842 1.962327e-01 3.843286e+01 50 1 3.843286e+01 50 1.249587 2.74e-01
1363 1967 503615 9.877842e-02 1.958123e+02 137 1 1.958123e+02 137 1.249306 2.74e-01
1364 1678 464294 1.344198e-01 2.506435e+02 226 1 2.506435e+02 226 1.248613 2.76e-01
1365 96 133772 1.006021e-01 3.223699e+02 272 1 3.223699e+02 272 1.248241 2.76e-01
1366 177 167925 2.230969e-01 9.273401e+01 132 1 9.273401e+01 132 1.247842 2.77e-01
1367 1817 481774 2.573381e-01 8.830416e+01 152 1 8.830416e+01 152 1.247646 2.77e-01
1368 2926 668631 2.038357e-01 6.492814e+01 56 1 6.492814e+01 56 1.247160 2.78e-01
1369 880 333038 1.824914e-01 8.746811e+01 85 1 8.746811e+01 85 1.246509 2.79e-01
